"munResCod";"munResStatus";"munResTipo";"munResNome";"munResUf";"munResLat";"munResLon";"munResAlt";"munResArea"
430940;"ATIVO";"MUNIC";"Guaporé";"Rio Grande do Sul";-28,84913;-51,89065;466;297,659
430950;"ATIVO";"MUNIC";"Guarani das Missões";"Rio Grande do Sul";-28,14178;-54,56056;269;290,496
430955;"ATIVO";"MUNIC";"Harmonia";"Rio Grande do Sul";-29,54905;-51,41404;19;44,761
430957;"ATIVO";"MUNIC";"Herveiras";"Rio Grande do Sul";-29,45704;-52,65017;532;118,28
430960;"ATIVO";"MUNIC";"Horizontina";"Rio Grande do Sul";-27,6301;-54,30879;319;232,476
430965;"ATIVO";"MUNIC";"Hulha Negra";"Rio Grande do Sul";-31,4051;-53,86782;195;822,899
430970;"ATIVO";"MUNIC";"Humaitá";"Rio Grande do Sul";-27,56149;-53,97651;447;134,513
430975;"ATIVO";"MUNIC";"Ibarama";"Rio Grande do Sul";-29,42074;-53,1332;322;194,924
430980;"ATIVO";"MUNIC";"Ibiaçá";"Rio Grande do Sul";-28,04885;-51,85725;604;348,816
430990;"ATIVO";"MUNIC";"Ibiraiaras";"Rio Grande do Sul";-28,36923;-51,63532;784;300,65
430995;"ATIVO";"MUNIC";"Ibirapuitã";"Rio Grande do Sul";-28,61502;-52,51939;592;307,352
431000;"ATIVO";"MUNIC";"Ibirubá";"Rio Grande do Sul";-28,62761;-53,08835;402;607,535
431010;"ATIVO";"MUNIC";"Igrejinha";"Rio Grande do Sul";-29,57222;-50,79871;39;135,861
431020;"ATIVO";"MUNIC";"Ijuí";"Rio Grande do Sul";-28,38854;-53,91807;312;689,387
431030;"ATIVO";"MUNIC";"Ilópolis";"Rio Grande do Sul";-28,92915;-52,12216;683;116,481
431033;"ATIVO";"MUNIC";"Imbé";"Rio Grande do Sul";-29,97478;-50,13058;3;39,395
431036;"ATIVO";"MUNIC";"Imigrante";"Rio Grande do Sul";-29,35216;-51,77019;91;73,689
431040;"ATIVO";"MUNIC";"Independência";"Rio Grande do Sul";-27,84733;-54,18811;379;357,438
431041;"ATIVO";"MUNIC";"Inhacorá";"Rio Grande do Sul";-27,88045;-54,01255;398;114,111
431043;"ATIVO";"MUNIC";"Ipê";"Rio Grande do Sul";-28,81833;-51,27991;757;599,247
431046;"ATIVO";"MUNIC";"Ipiranga do Sul";"Rio Grande do Sul";-27,93598;-52,42506;628;157,882
431050;"ATIVO";"MUNIC";"Iraí";"Rio Grande do Sul";-27,19228;-53,2643;229;180,962
431053;"ATIVO";"MUNIC";"Itaara";"Rio Grande do Sul";-29,60289;-53,75785;437;172,801
431055;"ATIVO";"MUNIC";"Itacurubi";"Rio Grande do Sul";-28,80221;-55,23272;166;1120,874
431057;"ATIVO";"MUNIC";"Itapuca";"Rio Grande do Sul";-28,7803;-52,17237;773;184,673
431060;"ATIVO";"MUNIC";"Itaqui";"Rio Grande do Sul";-29,12864;-56,55713;62;3404,037
431065;"ATIVO";"MUNIC";"Itati";"Rio Grande do Sul";-29,50025;-50,10178;27;206,91
431070;"ATIVO";"MUNIC";"Itatiba do Sul";"Rio Grande do Sul";-27,38329;-52,45244;701;212,242
431075;"ATIVO";"MUNIC";"Ivorá";"Rio Grande do Sul";-29,51953;-53,58089;169;122,93
431080;"ATIVO";"MUNIC";"Ivoti";"Rio Grande do Sul";-29,59416;-51,15957;128;63,151
431085;"ATIVO";"MUNIC";"Jaboticaba";"Rio Grande do Sul";-27,63122;-53,28439;533;128,053
431087;"ATIVO";"MUNIC";"Jacuizinho";"Rio Grande do Sul";-29,03382;-53,05655;301;338,535
431090;"ATIVO";"MUNIC";"Jacutinga";"Rio Grande do Sul";-27,72849;-52,54317;561;179,296
431100;"ATIVO";"MUNIC";"Jaguarão";"Rio Grande do Sul";-32,56357;-53,37752;20;2054,382
431110;"ATIVO";"MUNIC";"Jaguari";"Rio Grande do Sul";-29,49735;-54,69385;116;673,401
431112;"ATIVO";"MUNIC";"Jaquirana";"Rio Grande do Sul";-28,88057;-50,35804;950;907,936
431113;"ATIVO";"MUNIC";"Jari";"Rio Grande do Sul";-29,29008;-54,21994;428;856,457
431115;"ATIVO";"MUNIC";"Jóia";"Rio Grande do Sul";-28,64562;-54,11596;338;1235,916
431120;"ATIVO";"MUNIC";"Júlio de Castilhos";"Rio Grande do Sul";-29,22645;-53,6831;528;1930,389
431123;"ATIVO";"MUNIC";"Lagoa Bonita do Sul";"Rio Grande do Sul";-29,49413;-53,01698;590;108,728
431125;"ATIVO";"MUNIC";"Lagoão";"Rio Grande do Sul";-29,22432;-52,77503;615;386,956
431127;"ATIVO";"MUNIC";"Lagoa dos Três Cantos";"Rio Grande do Sul";-28,56947;-52,85784;484;138,635
431130;"ATIVO";"MUNIC";"Lagoa Vermelha";"Rio Grande do Sul";-28,20887;-51,52723;806;1263,502
431140;"ATIVO";"MUNIC";"Lajeado";"Rio Grande do Sul";-29,46545;-51,96783;25;91,16
431142;"ATIVO";"MUNIC";"Lajeado do Bugre";"Rio Grande do Sul";-27,69077;-53,18139;393;67,933
431150;"ATIVO";"MUNIC";"Lavras do Sul";"Rio Grande do Sul";-30,81201;-53,89848;294;2600,6
431160;"ATIVO";"MUNIC";"Liberato Salzano";"Rio Grande do Sul";-27,59647;-53,07486;327;245,627
431162;"ATIVO";"MUNIC";"Lindolfo Collor";"Rio Grande do Sul";-29,6008;-51,20816;119;32,991
431164;"ATIVO";"MUNIC";"Linha Nova";"Rio Grande do Sul";-29,46264;-51,2019;360;63,733
431170;"ATIVO";"MUNIC";"Machadinho";"Rio Grande do Sul";-27,56814;-51,66751;756;335,031
431171;"ATIVO";"MUNIC";"Maçambará";"Rio Grande do Sul";-29,14614;-56,06361;104;1682,82
431173;"ATIVO";"MUNIC";"Mampituba";"Rio Grande do Sul";-29,21065;-49,93651;36;157,848
431175;"ATIVO";"MUNIC";"Manoel Viana";"Rio Grande do Sul";-29,58054;-55,49166;90;1390,696
431177;"ATIVO";"MUNIC";"Maquiné";"Rio Grande do Sul";-29,67914;-50,20339;10;621,561
431179;"ATIVO";"MUNIC";"Maratá";"Rio Grande do Sul";-29,55532;-51,55557;53;82,165
431180;"ATIVO";"MUNIC";"Marau";"Rio Grande do Sul";-28,44845;-52,19678;545;649,3
431190;"ATIVO";"MUNIC";"Marcelino Ramos";"Rio Grande do Sul";-27,46139;-51,91332;402;229,759
431198;"ATIVO";"MUNIC";"Mariana Pimentel";"Rio Grande do Sul";-30,35362;-51,58734;105;337,792
431200;"ATIVO";"MUNIC";"Mariano Moro";"Rio Grande do Sul";-27,35261;-52,14889;482;98,977
431205;"ATIVO";"MUNIC";"Marques de Souza";"Rio Grande do Sul";-29,32914;-52,0978;54;125,176
431210;"ATIVO";"MUNIC";"Mata";"Rio Grande do Sul";-29,56939;-54,45244;103;311,883
431213;"ATIVO";"MUNIC";"Mato Castelhano";"Rio Grande do Sul";-28,27576;-52,19726;737;238,365
431215;"ATIVO";"MUNIC";"Mato Leitão";"Rio Grande do Sul";-29,52483;-52,13303;70;46,916
431217;"ATIVO";"MUNIC";"Mato Queimado";"Rio Grande do Sul";-28,25582;-54,61684;217;113,994
431220;"ATIVO";"MUNIC";"Maximiliano de Almeida";"Rio Grande do Sul";-27,63494;-51,80172;622;208,439
431225;"ATIVO";"MUNIC";"Minas do Leão";"Rio Grande do Sul";-30,12244;-52,05128;57;424,339
431230;"ATIVO";"MUNIC";"Miraguaí";"Rio Grande do Sul";-27,49608;-53,68599;488;130,434
431235;"ATIVO";"MUNIC";"Montauri";"Rio Grande do Sul";-28,65321;-52,07611;441;82,079
431237;"ATIVO";"MUNIC";"Monte Alegre dos Campos";"Rio Grande do Sul";-28,68507;-50,78283;964;549,74
431238;"ATIVO";"MUNIC";"Monte Belo do Sul";"Rio Grande do Sul";-29,15994;-51,63156;622;69,598
431240;"ATIVO";"MUNIC";"Montenegro";"Rio Grande do Sul";-29,68812;-51,4613;26;424,435
431242;"ATIVO";"MUNIC";"Mormaço";"Rio Grande do Sul";-28,69335;-52,69283;416;146,109
431244;"ATIVO";"MUNIC";"Morrinhos do Sul";"Rio Grande do Sul";-29,36296;-49,93276;22;165,512
431245;"ATIVO";"MUNIC";"Morro Redondo";"Rio Grande do Sul";-31,5822;-52,65778;264;244,645
431247;"ATIVO";"MUNIC";"Morro Reuter";"Rio Grande do Sul";-29,53934;-51,08009;480;87,825
431250;"ATIVO";"MUNIC";"Mostardas";"Rio Grande do Sul";-31,10823;-50,91916;15;1982,992
431260;"ATIVO";"MUNIC";"Muçum";"Rio Grande do Sul";-29,16561;-51,86606;48;111,234
431261;"ATIVO";"MUNIC";"Muitos Capões";"Rio Grande do Sul";-28,31891;-51,1846;934;1197,931
431262;"ATIVO";"MUNIC";"Muliterno";"Rio Grande do Sul";-28,33027;-51,7687;831;111,132
431265;"ATIVO";"MUNIC";"Não-Me-Toque";"Rio Grande do Sul";-28,45991;-52,81928;513;361,671
431267;"ATIVO";"MUNIC";"Nicolau Vergueiro";"Rio Grande do Sul";-28,53621;-52,4624;560;155,82
431270;"ATIVO";"MUNIC";"Nonoai";"Rio Grande do Sul";-27,35466;-52,77619;560;469,211
431275;"ATIVO";"MUNIC";"Nova Alvorada";"Rio Grande do Sul";-28,67656;-52,16713;426;148,938
431280;"ATIVO";"MUNIC";"Nova Araçá";"Rio Grande do Sul";-28,65818;-51,74216;608;74,704
431290;"ATIVO";"MUNIC";"Nova Bassano";"Rio Grande do Sul";-28,72347;-51,70323;601;211,611
431295;"ATIVO";"MUNIC";"Nova Boa Vista";"Rio Grande do Sul";-27,98797;-52,98148;416;94,238
431300;"ATIVO";"MUNIC";"Nova Bréscia";"Rio Grande do Sul";-29,21651;-52,01798;334;102,818
431301;"ATIVO";"MUNIC";"Nova Candelária";"Rio Grande do Sul";-27,6121;-54,10411;298;97,833
431303;"ATIVO";"MUNIC";"Nova Esperança do Sul";"Rio Grande do Sul";-29,4046;-54,83587;326;191
431306;"ATIVO";"MUNIC";"Nova Hartz";"Rio Grande do Sul";-29,58575;-50,90379;35;62,558
431308;"ATIVO";"MUNIC";"Nova Pádua";"Rio Grande do Sul";-29,03005;-51,30682;619;103,238
431310;"ATIVO";"MUNIC";"Nova Palma";"Rio Grande do Sul";-29,47303;-53,47064;121;313,894
431320;"ATIVO";"MUNIC";"Nova Petrópolis";"Rio Grande do Sul";-29,37621;-51,10695;556;291,3
431330;"ATIVO";"MUNIC";"Nova Prata";"Rio Grande do Sul";-28,78394;-51,609;656;258,865
431333;"ATIVO";"MUNIC";"Nova Ramada";"Rio Grande do Sul";-28,08264;-53,70694;463;254,755
431335;"ATIVO";"MUNIC";"Nova Roma do Sul";"Rio Grande do Sul";-28,98475;-51,40516;579;149,054
431337;"ATIVO";"MUNIC";"Nova Santa Rita";"Rio Grande do Sul";-29,84862;-51,27521;41;217,87
431339;"ATIVO";"MUNIC";"Novo Cabrais";"Rio Grande do Sul";-29,73625;-52,95509;79;192,289
431340;"ATIVO";"MUNIC";"Novo Hamburgo";"Rio Grande do Sul";-29,68633;-51,12861;35;223,821
431342;"ATIVO";"MUNIC";"Novo Machado";"Rio Grande do Sul";-27,5784;-54,50338;244;218,669
431344;"ATIVO";"MUNIC";"Novo Tiradentes";"Rio Grande do Sul";-27,56356;-53,1857;334;75,428
431346;"ATIVO";"MUNIC";"Novo Xingu";"Rio Grande do Sul";-27,74811;-53,06411;350;80,59
431349;"ATIVO";"MUNIC";"Novo Barreiro";"Rio Grande do Sul";-27,90679;-53,1135;382;123,583
431350;"ATIVO";"MUNIC";"Osório";"Rio Grande do Sul";-29,8927;-50,2668;16;663,552
431360;"ATIVO";"MUNIC";"Paim Filho";"Rio Grande do Sul";-27,70331;-51,7616;623;182,291
431365;"ATIVO";"MUNIC";"Palmares do Sul";"Rio Grande do Sul";-30,26007;-50,50605;5;950,716
431370;"ATIVO";"MUNIC";"Palmeira das Missões";"Rio Grande do Sul";-27,90062;-53,31495;623;1419,43
431380;"ATIVO";"MUNIC";"Palmitinho";"Rio Grande do Sul";-27,35602;-53,55555;517;144,045
431390;"ATIVO";"MUNIC";"Panambi";"Rio Grande do Sul";-28,29273;-53,50027;419;490,857
431395;"ATIVO";"MUNIC";"Pantano Grande";"Rio Grande do Sul";-30,19455;-52,3739;50;841,225
431400;"ATIVO";"MUNIC";"Paraí";"Rio Grande do Sul";-28,59962;-51,7821;741;121,446
431402;"ATIVO";"MUNIC";"Paraíso do Sul";"Rio Grande do Sul";-29,73131;-53,1791;44;337,842
431403;"ATIVO";"MUNIC";"Pareci Novo";"Rio Grande do Sul";-29,63939;-51,39887;40;57,406
431405;"ATIVO";"MUNIC";"Parobé";"Rio Grande do Sul";-29,63175;-50,83487;48;108,758
431406;"ATIVO";"MUNIC";"Passa Sete";"Rio Grande do Sul";-29,45167;-52,96398;584;304,999
431407;"ATIVO";"MUNIC";"Passo do Sobrado";"Rio Grande do Sul";-29,74579;-52,27876;68;265,108
431410;"ATIVO";"MUNIC";"Passo Fundo";"Rio Grande do Sul";-28,26177;-52,4071;691;783,421
431413;"ATIVO";"MUNIC";"Paulo Bento";"Rio Grande do Sul";-27,7041;-52,42244;607;148,283
431415;"ATIVO";"MUNIC";"Paverama";"Rio Grande do Sul";-29,55486;-51,73029;112;171,863
431417;"ATIVO";"MUNIC";"Pedras Altas";"Rio Grande do Sul";-31,73364;-53,58717;373;1377,371
431420;"ATIVO";"MUNIC";"Pedro Osório";"Rio Grande do Sul";-31,86383;-52,82631;33;608,789
431430;"ATIVO";"MUNIC";"Pejuçara";"Rio Grande do Sul";-28,42159;-53,65654;462;414,239
431440;"ATIVO";"MUNIC";"Pelotas";"Rio Grande do Sul";-31,7196;-52,34432;15;1610,084
431442;"ATIVO";"MUNIC";"Picada Café";"Rio Grande do Sul";-29,45438;-51,06405;177;85,145
431445;"ATIVO";"MUNIC";"Pinhal";"Rio Grande do Sul";-27,51167;-53,21471;341;68,208
431446;"ATIVO";"MUNIC";"Pinhal da Serra";"Rio Grande do Sul";-27,87666;-51,1701;912;438,086
431447;"ATIVO";"MUNIC";"Pinhal Grande";"Rio Grande do Sul";-29,33536;-53,33864;459;477,125
431449;"ATIVO";"MUNIC";"Pinheirinho do Vale";"Rio Grande do Sul";-27,20976;-53,61956;213;105,612
431450;"ATIVO";"MUNIC";"Pinheiro Machado";"Rio Grande do Sul";-31,58059;-53,38462;433;2249,555
431453;"EXTINT";"MUNIC";"Pinto Bandeira (extinto)";"Rio Grande do Sul";0;0;0;0
431454;"ATIVO";"MUNIC";"Pinto Bandeira";"Rio Grande do Sul";-29,09692;-51,45222;624;105,072
431455;"ATIVO";"MUNIC";"Pirapó";"Rio Grande do Sul";-28,04532;-55,20031;129;291,743
431460;"ATIVO";"MUNIC";"Piratini";"Rio Grande do Sul";-31,44411;-53,10473;337;3539,688
431470;"ATIVO";"MUNIC";"Planalto";"Rio Grande do Sul";-27,33146;-53,05888;570;230,42
431475;"ATIVO";"MUNIC";"Poço das Antas";"Rio Grande do Sul";-29,45455;-51,67089;102;67,571
431477;"ATIVO";"MUNIC";"Pontão";"Rio Grande do Sul";-28,06184;-52,6754;671;505,713
431478;"ATIVO";"MUNIC";"Ponte Preta";"Rio Grande do Sul";-27,65704;-52,49023;560;99,873
431480;"ATIVO";"MUNIC";"Portão";"Rio Grande do Sul";-29,69626;-51,23015;27;159,899
431490;"ATIVO";"MUNIC";"Porto Alegre";"Rio Grande do Sul";-30,03004;-51,22866;42;496,682
431500;"ATIVO";"MUNIC";"Porto Lucena";"Rio Grande do Sul";-27,85138;-55,01156;96;250,293
431505;"ATIVO";"MUNIC";"Porto Mauá";"Rio Grande do Sul";-27,57864;-54,67195;221;105,561
431507;"ATIVO";"MUNIC";"Porto Vera Cruz";"Rio Grande do Sul";-27,73437;-54,89903;108;113,617
431510;"ATIVO";"MUNIC";"Porto Xavier";"Rio Grande do Sul";-27,90569;-55,13956;109;280,51
431513;"ATIVO";"MUNIC";"Pouso Novo";"Rio Grande do Sul";-29,16976;-52,21087;539;106,532
431514;"ATIVO";"MUNIC";"Presidente Lucena";"Rio Grande do Sul";-29,52613;-51,1816;120;49,426
431515;"ATIVO";"MUNIC";"Progresso";"Rio Grande do Sul";-29,24031;-52,30172;493;255,861
431517;"ATIVO";"MUNIC";"Protásio Alves";"Rio Grande do Sul";-28,75671;-51,47363;649;172,815
431520;"ATIVO";"MUNIC";"Putinga";"Rio Grande do Sul";-28,99876;-52,15991;455;205,052
431530;"ATIVO";"MUNIC";"Quaraí";"Rio Grande do Sul";-30,38287;-56,45365;119;3147,632
431531;"ATIVO";"MUNIC";"Quatro Irmãos";"Rio Grande do Sul";-27,8212;-52,44277;670;267,986
431532;"ATIVO";"MUNIC";"Quevedos";"Rio Grande do Sul";-29,35192;-54,07125;420;543,359
431535;"ATIVO";"MUNIC";"Quinze de Novembro";"Rio Grande do Sul";-28,74236;-53,09672;368;223,638
431540;"ATIVO";"MUNIC";"Redentora";"Rio Grande do Sul";-27,66154;-53,64193;544;302,68
431545;"ATIVO";"MUNIC";"Relvado";"Rio Grande do Sul";-29,11228;-52,07295;299;123,437
431550;"ATIVO";"MUNIC";"Restinga Sêca";"Rio Grande do Sul";-29,81395;-53,37057;59;968,496
431555;"ATIVO";"MUNIC";"Rio dos Índios";"Rio Grande do Sul";-27,2984;-52,84006;591;236,182
431560;"ATIVO";"MUNIC";"Rio Grande";"Rio Grande do Sul";-32,05045;-52,08677;3;2709,522
431570;"ATIVO";"MUNIC";"Rio Pardo";"Rio Grande do Sul";-29,98563;-52,37902;51;2050,65
431575;"ATIVO";"MUNIC";"Riozinho";"Rio Grande do Sul";-29,64229;-50,47382;271;239,559
431580;"ATIVO";"MUNIC";"Roca Sales";"Rio Grande do Sul";-29,28507;-51,86389;69;208,629
431590;"ATIVO";"MUNIC";"Rodeio Bonito";"Rio Grande do Sul";-27,4704;-53,16853;356;83,167
431595;"ATIVO";"MUNIC";"Rolador";"Rio Grande do Sul";-28,25634;-54,81943;211;295,005
431600;"ATIVO";"MUNIC";"Rolante";"Rio Grande do Sul";-29,64076;-50,57344;46;295,637
431610;"ATIVO";"MUNIC";"Ronda Alta";"Rio Grande do Sul";-27,78193;-52,80653;639;419,344
431620;"ATIVO";"MUNIC";"Rondinha";"Rio Grande do Sul";-27,83182;-52,90616;432;252,208
431630;"ATIVO";"MUNIC";"Roque Gonzales";"Rio Grande do Sul";-28,13537;-55,02919;148;346,621
431640;"ATIVO";"MUNIC";"Rosário do Sul";"Rio Grande do Sul";-30,24403;-54,94576;150;4369,649
431642;"ATIVO";"MUNIC";"Sagrada Família";"Rio Grande do Sul";-27,70673;-53,13565;361;78,253
431643;"ATIVO";"MUNIC";"Saldanha Marinho";"Rio Grande do Sul";-28,40329;-53,09411;531;221,605
431645;"ATIVO";"MUNIC";"Salto do Jacuí";"Rio Grande do Sul";-29,08868;-53,21331;326;507,384
431647;"ATIVO";"MUNIC";"Salvador das Missões";"Rio Grande do Sul";-28,1217;-54,83774;213;94,042
431650;"ATIVO";"MUNIC";"Salvador do Sul";"Rio Grande do Sul";-29,43973;-51,50942;493;98,555
431660;"ATIVO";"MUNIC";"Sananduva";"Rio Grande do Sul";-27,94401;-51,8135;663;504,549
431670;"ATIVO";"MUNIC";"Santa Bárbara do Sul";"Rio Grande do Sul";-28,36517;-53,25053;520;975,507
431673;"ATIVO";"MUNIC";"Santa Cecília do Sul";"Rio Grande do Sul";-28,16445;-51,92667;613;199,465
431675;"ATIVO";"MUNIC";"Santa Clara do Sul";"Rio Grande do Sul";-29,4636;-52,08093;99;86,98
431680;"ATIVO";"MUNIC";"Santa Cruz do Sul";"Rio Grande do Sul";-29,71977;-52,42993;61;733,409
431690;"ATIVO";"MUNIC";"Santa Maria";"Rio Grande do Sul";-29,68558;-53,80868;155;1781,757
431695;"ATIVO";"MUNIC";"Santa Maria do Herval";"Rio Grande do Sul";-29,50352;-50,98726;470;139,7
431697;"ATIVO";"MUNIC";"Santa Margarida do Sul";"Rio Grande do Sul";-30,3451;-54,09095;154;955,299
431700;"ATIVO";"MUNIC";"Santana da Boa Vista";"Rio Grande do Sul";-30,8747;-53,11588;281;1420,616
431710;"ATIVO";"MUNIC";"Sant'Ana do Livramento";"Rio Grande do Sul";-30,88938;-55,53481;201;6950,354
431720;"ATIVO";"MUNIC";"Santa Rosa";"Rio Grande do Sul";-27,86675;-54,47822;311;489,798
431725;"ATIVO";"MUNIC";"Santa Tereza";"Rio Grande do Sul";-29,17163;-51,73434;75;73,976
431730;"ATIVO";"MUNIC";"Santa Vitória do Palmar";"Rio Grande do Sul";-33,51986;-53,36701;22;5244,353
431740;"ATIVO";"MUNIC";"Santiago";"Rio Grande do Sul";-29,19146;-54,86908;423;2413,133
431750;"ATIVO";"MUNIC";"Santo Ângelo";"Rio Grande do Sul";-28,30194;-54,26414;286;680,498
431755;"ATIVO";"MUNIC";"Santo Antônio do Palma";"Rio Grande do Sul";-28,49745;-52,02463;673;126,094
431760;"ATIVO";"MUNIC";"Santo Antônio da Patrulha";"Rio Grande do Sul";-29,83203;-50,52099;43;1049,807
431770;"ATIVO";"MUNIC";"Santo Antônio das Missões";"Rio Grande do Sul";-28,5081;-55,22456;201;1710,869
431775;"ATIVO";"MUNIC";"Santo Antônio do Planalto";"Rio Grande do Sul";-28,39593;-52,68373;518;203,44
431780;"ATIVO";"MUNIC";"Santo Augusto";"Rio Grande do Sul";-27,85349;-53,77885;532;468,104
431790;"ATIVO";"MUNIC";"Santo Cristo";"Rio Grande do Sul";-27,81993;-54,66875;294;366,886
431795;"ATIVO";"MUNIC";"Santo Expedito do Sul";"Rio Grande do Sul";-27,90937;-51,64357;669;125,586
431800;"ATIVO";"MUNIC";"São Borja";"Rio Grande do Sul";-28,66284;-56,00103;95;3616,019
431805;"ATIVO";"MUNIC";"São Domingos do Sul";"Rio Grande do Sul";-28,53176;-51,89319;596;78,717
431810;"ATIVO";"MUNIC";"São Francisco de Assis";"Rio Grande do Sul";-29,55272;-55,13239;121;2508,453
431820;"ATIVO";"MUNIC";"São Francisco de Paula";"Rio Grande do Sul";-29,4441;-50,58211;894;3264,49
431830;"ATIVO";"MUNIC";"São Gabriel";"Rio Grande do Sul";-30,33676;-54,32048;121;5023,821
431840;"ATIVO";"MUNIC";"São Jerônimo";"Rio Grande do Sul";-29,95944;-51,72818;7;936,375
431842;"ATIVO";"MUNIC";"São João da Urtiga";"Rio Grande do Sul";-27,82669;-51,82584;753;171,177
431843;"ATIVO";"MUNIC";"São João do Polêsine";"Rio Grande do Sul";-29,61468;-53,44635;56;78,223
431844;"ATIVO";"MUNIC";"São Jorge";"Rio Grande do Sul";-28,49808;-51,70297;647;118,052
431845;"ATIVO";"MUNIC";"São José das Missões";"Rio Grande do Sul";-27,77818;-53,11878;464;98,07
431846;"ATIVO";"MUNIC";"São José do Herval";"Rio Grande do Sul";-29,04145;-52,29302;704;103,094
431848;"ATIVO";"MUNIC";"São José do Hortêncio";"Rio Grande do Sul";-29,54005;-51,2496;89;64,113
431849;"ATIVO";"MUNIC";"São José do Inhacorá";"Rio Grande do Sul";-27,72258;-54,13355;205;77,806
431850;"ATIVO";"MUNIC";"São José do Norte";"Rio Grande do Sul";-32,02061;-52,0342;7;1118,104
431860;"ATIVO";"MUNIC";"São José do Ouro";"Rio Grande do Sul";-27,77126;-51,59477;750;334,774
431861;"ATIVO";"MUNIC";"São José do Sul";"Rio Grande do Sul";-29,54347;-51,48638;67;59,034
431862;"ATIVO";"MUNIC";"São José dos Ausentes";"Rio Grande do Sul";-28,74991;-50,06361;1180;1173,947
431870;"ATIVO";"MUNIC";"São Leopoldo";"Rio Grande do Sul";-29,76587;-51,14623;12;102,738
431880;"ATIVO";"MUNIC";"São Lourenço do Sul";"Rio Grande do Sul";-31,36402;-51,97692;9;2036,125
431890;"ATIVO";"MUNIC";"São Luiz Gonzaga";"Rio Grande do Sul";-28,40665;-54,95966;260;1295,678
431900;"ATIVO";"MUNIC";"São Marcos";"Rio Grande do Sul";-28,96985;-51,06671;744;256,252
431910;"ATIVO";"MUNIC";"São Martinho";"Rio Grande do Sul";-27,70893;-53,96692;448;171,662
431912;"ATIVO";"MUNIC";"São Martinho da Serra";"Rio Grande do Sul";-29,53485;-53,85423;446;669,547
431915;"ATIVO";"MUNIC";"São Miguel das Missões";"Rio Grande do Sul";-28,54954;-54,56156;283;1229,62
431920;"ATIVO";"MUNIC";"São Nicolau";"Rio Grande do Sul";-28,18215;-55,2601;159;485,324
431930;"ATIVO";"MUNIC";"São Paulo das Missões";"Rio Grande do Sul";-28,02048;-54,93471;167;223,886
431935;"ATIVO";"MUNIC";"São Pedro da Serra";"Rio Grande do Sul";-29,42143;-51,51433;480;35,387
431936;"ATIVO";"MUNIC";"São Pedro das Missões";"Rio Grande do Sul";-27,77131;-53,24737;483;79,965
431937;"ATIVO";"MUNIC";"São Pedro do Butiá";"Rio Grande do Sul";-28,12435;-54,88826;196;107,631
431940;"ATIVO";"MUNIC";"São Pedro do Sul";"Rio Grande do Sul";-29,61753;-54,17999;181;873,593
431950;"ATIVO";"MUNIC";"São Sebastião do Caí";"Rio Grande do Sul";-29,59208;-51,37666;18;112,121
431960;"ATIVO";"MUNIC";"São Sepé";"Rio Grande do Sul";-30,16741;-53,56964;120;2202,648
431970;"ATIVO";"MUNIC";"São Valentim";"Rio Grande do Sul";-27,55432;-52,52848;850;154,188
431971;"ATIVO";"MUNIC";"São Valentim do Sul";"Rio Grande do Sul";-29,05123;-51,76967;569;91,898
431973;"ATIVO";"MUNIC";"São Valério do Sul";"Rio Grande do Sul";-27,78772;-53,93553;414;107,97
431975;"ATIVO";"MUNIC";"São Vendelino";"Rio Grande do Sul";-29,37581;-51,36865;87;32,417
431980;"ATIVO";"MUNIC";"São Vicente do Sul";"Rio Grande do Sul";-29,69206;-54,676;135;1175,228
431990;"ATIVO";"MUNIC";"Sapiranga";"Rio Grande do Sul";-29,63855;-51,00362;32;138,027
432000;"ATIVO";"MUNIC";"Sapucaia do Sul";"Rio Grande do Sul";-29,82487;-51,15187;31;58,309
432010;"ATIVO";"MUNIC";"Sarandi";"Rio Grande do Sul";-27,9436;-52,92546;507;353,387
432020;"ATIVO";"MUNIC";"Seberi";"Rio Grande do Sul";-27,48041;-53,40547;531;301,42
432023;"ATIVO";"MUNIC";"Sede Nova";"Rio Grande do Sul";-27,63116;-53,95588;474;119,297
432026;"ATIVO";"MUNIC";"Segredo";"Rio Grande do Sul";-29,34262;-52,98207;338;245,809
432030;"ATIVO";"MUNIC";"Selbach";"Rio Grande do Sul";-28,62743;-52,95653;406;177,642
432032;"ATIVO";"MUNIC";"Senador Salgado Filho";"Rio Grande do Sul";-28,02749;-54,5454;328;147,209
432035;"ATIVO";"MUNIC";"Sentinela do Sul";"Rio Grande do Sul";-30,6133;-51,57798;57;281,964
432040;"ATIVO";"MUNIC";"Serafina Corrêa";"Rio Grande do Sul";-28,7108;-51,93571;507;163,283
432045;"ATIVO";"MUNIC";"Sério";"Rio Grande do Sul";-29,38676;-52,26746;653;100,359
432050;"ATIVO";"MUNIC";"Sertão";"Rio Grande do Sul";-27,98077;-52,25974;744;439,472
432055;"ATIVO";"MUNIC";"Sertão Santana";"Rio Grande do Sul";-30,46543;-51,60425;77;251,847
432057;"ATIVO";"MUNIC";"Sete de Setembro";"Rio Grande do Sul";-28,13042;-54,46369;267;129,993
432060;"ATIVO";"MUNIC";"Severiano de Almeida";"Rio Grande do Sul";-27,43279;-52,12066;492;167,598
432065;"ATIVO";"MUNIC";"Silveira Martins";"Rio Grande do Sul";-29,64525;-53,58524;433;119,287
432067;"ATIVO";"MUNIC";"Sinimbu";"Rio Grande do Sul";-29,52907;-52,52164;81;510,12
